,date,tweet,username,tweet_clean,label
561,3/20/22 20:56,Semoga akan semakin banyak Risman Risman lainnya kedepannya  https://t.co/LoXWCrCsVk  Miguel Oliveira yang menjadi juara di MotoGP Mandalika mengucapkan terima kasih kepada seorang staf hotel bernama Risman. Gubernur NTB mengapresiasi Risman.,haidaroh1,Semoga akan semakin banyak Risman Risman lainnya kedepannya Miguel Oliveira yang menjadi juara di MotoGP Mandalika mengucapkan terima kasih kepada seorang staf hotel bernama Risman. Gubernur NTB mengapresiasi Risman.,1
562,3/20/22 20:54,"Tekniknya disebut ""silver cord"", ada semacam benang mistis yg dapat menarik angin sesuai yg diinginkan. Pada kasus Mandalika, siklon terlalu liar enerjinya untuk dikendalikan. Scr ramalan badan klimatologi ya pastinya panitia tau ada potensi hujan, tapi the show must go on",Alamalika,"Tekniknya disebut ""silver cord"", ada semacam benang mistis yg dapat menarik angin sesuai yg diinginkan. Pada kasus Mandalika, siklon terlalu liar enerjinya untuk dikendalikan. Scr ramalan badan klimatologi ya pastinya panitia tau ada potensi hujan, tapi the show must go on",0
563,3/20/22 20:51,"@RyaWiedy @kumparan Event international kaya gini juga ada target ekonominya juga bisa meningkatkan mandalika itu sendiri, kalo bangun sirkuit cuma cuma kenapa ga renovasi sentul ?",irsht__,"Event international kaya gini juga ada target ekonominya juga bisa meningkatkan mandalika itu sendiri, kalo bangun sirkuit cuma cuma kenapa ga renovasi sentul ?",2
564,3/20/22 20:50,"@HendriS_W @KanjengRadn Ambil ember trus isi dgn tokai, habis itu celupin pala lu didalamnyaâ€¦biar gak terlalu sakit hati dan malu.  Udah tau belum? Moto GP Mandalika sukses digelarâ€¦ Alhamdulillah ðŸ™ðŸ½",13_primata,"Ambil ember trus isi dgn tokai, habis itu celupin pala lu didalamnyabiar gak terlalu sakit hati dan malu. Udah tau belum? Moto GP Mandalika sukses digelar Alhamdulillah",1
565,3/20/22 20:47,@RyaWiedy @kumparan 1. Sirkuit mandalika berada di salah satu dari 5 destinasi prioritas di indo. 2. Sirkuit dengan aspal terbaik di dunia 3. Produk dan bahan baku asli indonesia  4. Track paling aman di dunia  Beasiswa di negara ini masih banyak banget t,irsht__,. Sirkuit mandalika berada di salah satu dari destinasi prioritas di indo. . Sirkuit dengan aspal terbaik di dunia . Produk dan bahan baku asli indonesia . Track paling aman di dunia Beasiswa di negara ini masih banyak banget tinggal gimana siswa siswanya ngejar ato engga,1
566,3/20/22 20:47,Hmm konser e ndk mandalika band2 lagu lawas ðŸ¥²ðŸ˜¹,NurMufida_,Hmm konser e ndk mandalika band2 lagu lawas,0
567,3/20/22 20:46,"@KompasTV Walaupun itu cuma buat lucu2an aja, herannya @KompasTV dijadikan headline. Media sekarang kok gini2 amat. Seharusnya bangga dan banyak memberitakan momen2 tentang keberhasilan ajang MotoGP di Mandalika. Jangan takut untuk mengakui kalo bangsa ki",bagoesz,"Walaupun itu cuma buat lucu2an aja, herannya dijadikan headline. Media sekarang kok gini2 amat. Seharusnya bangga dan banyak memberitakan momen2 tentang keberhasilan ajang MotoGP di Mandalika. Jangan takut untuk mengakui kalo bangsa kita semakin hebat.",1
568,3/20/22 20:46,Selamat utk Miguel Oliveira yg sdh memenangkan Pertamina MotoGP Mandalika  Trm kasih pak @jokowi yg sudah mendorong hadirnya event int'l di Indonesia. Ini sangat MEMBANGGAKAN ðŸ‡®ðŸ‡©â¤ðŸ‡®ðŸ‡©  Selesai. Kembali kerja. Semoga segera menyusul eventÂ² membanggakan lainnya  https://t.co/z3T5VVhryG,RyaWiedy,Selamat utk Miguel Oliveira yg sdh memenangkan Pertamina MotoGP Mandalika Trm kasih pak yg sudah mendorong hadirnya event int'l di Indonesia. Ini sangat MEMBANGGAKAN Selesai. Kembali kerja. Semoga segera menyusul event membanggakan lainnya,1
569,3/20/22 20:46,"@Dennysiregar7 @kumparan Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampaknya, akan",SugianaGusti,"Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampaknya, akan naik pesat jauh dibandingkan sebelum ada sirkuit",1
570,3/20/22 20:45,@disurya @Dennysiregar7 @kumparan Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampak,SugianaGusti,"Anda pernah tau bagaimana indahnya alam lombok selama ini???? Sekarang dunia tau lombok dan segala keindahan nya berkat adanya sirkuit motogp Mandalika lombok dan pariwisata di lombok pun jelas pasti akan mengalami dampaknya, akan naik pesat jauh dibandingkan sebelum ada sirkuit",1
571,3/20/22 20:44,@ABSetyono @PlateJohnny @Dennysiregar7 @kemkominfo @myozhyme @setengahmalass @Aryprasetyo85 @Prabu_dasamuka @MotoGP @ealshaddyy Menkominfo Johnny G. Plate dijadwalkan akan langsung meninjau MCI MotoGP Mandalika 2022. @kemkominfo,delArdian_,Menkominfo Johnny G. Plate dijadwalkan akan langsung meninjau MCI MotoGP Mandalika .,0
572,3/20/22 20:42,#IndonesianGP #MotoGP #MandalikaCircuit ....kmi sebagai warga Indonesia sangat bangga atas terlaksananya ajang MotoGP Mandalika ðŸ¥ºâœŠ  https://t.co/LeYCsuHp0f,050_harun,....kmi sebagai warga Indonesia sangat bangga atas terlaksananya ajang MotoGP Mandalika,1
573,3/20/22 20:42,"Sosok Rara Isti Wulandari, Pawang Hujan di Ajang MotoGP Mandalika 2022 yang Jadi KepercayaanÂ Pejabat  https://t.co/zAQWjL6C7z",TRENdotNEWS,"Sosok Rara Isti Wulandari, Pawang Hujan di Ajang MotoGP Mandalika yang Jadi KepercayaanPejabat",0
574,3/20/22 20:42,"@f1speed_indo tiket kurang terjangkau gimana itu paling murah 115 ribu ,udah paling murah mandalika tuh dibanding sirkuit lain ,jadi ya gausah minta terjangkau dah udah terjangkau ini langsung ke intinya aja kaga punya duit wkwk",pranandax,"tiket kurang terjangkau gimana itu paling murah ribu ,udah paling murah mandalika tuh dibanding sirkuit lain ,jadi ya gausah minta terjangkau dah udah terjangkau ini langsung ke intinya aja kaga punya duit wkwk",1
575,3/20/22 20:42,@_TNIAU Terima kasih aktor di balik layar. Atraksi yg memukau di ajang Moto GP Mandalika.  Support luar biasa di lalukan oleh kalian penjaga NKRI  UDARA DARAT LAUT dan unsur Polri,hariandja_mula,Terima kasih aktor di balik layar. Atraksi yg memukau di ajang Moto GP Mandalika. Support luar biasa di lalukan oleh kalian penjaga NKRI UDARA DARAT LAUT dan unsur Polri,1
576,3/20/22 20:39,"Indonesia dinilai sukses menggelar MotoGP di Sirkuit Mandalika, Lombok Tengah, Nusa Tenggara Barat. Roda ekonomi di ring satu sirkuit, yaitu Mandalika, Mataram, dan Senggigi, terdongkrak. Namun daya ungkit itu belum terasa di wilayah lainâ€¦  https://t.co/py7Xy9MEIA #KoranTempo",korantempo,"Indonesia dinilai sukses menggelar MotoGP di Sirkuit Mandalika, Lombok Tengah, Nusa Tenggara Barat. Roda ekonomi di ring satu sirkuit, yaitu Mandalika, Mataram, dan Senggigi, terdongkrak. Namun daya ungkit itu belum terasa di wilayah lain",1
577,3/20/22 20:39,Presiden Jokowi mengatakan penyelenggaraan balap MotoGP Indonesia 2022 di Mandalika menyisakan beberapa pekerjaan rumah. Pelaku usaha wisata berharap perhelatan serupa pada tahun depan membawa pemerataan ekonomi. Â   https://t.co/cHsQsRPbLF #KoranTempo,korantempo,Presiden Jokowi mengatakan penyelenggaraan balap MotoGP Indonesia di Mandalika menyisakan beberapa pekerjaan rumah. Pelaku usaha wisata berharap perhelatan serupa pada tahun depan membawa pemerataan ekonomi.,2
578,3/20/22 20:38,"@yagitudehyaa @MotoGP Kalau itu sih tau. Yg gw gak tau, kirain adminnya ngikut ke Mandalika ðŸ¤­",yoszalvarez,"Kalau itu sih tau. Yg gw gak tau, kirain adminnya ngikut ke Mandalika",0
579,3/20/22 20:38,@araiynih @MotoGP Ya gw kira adminnya ngikut ke Mandalika jugaðŸ¤­,yoszalvarez,Ya gw kira adminnya ngikut ke Mandalika juga,0
580,3/20/22 20:38,"@SonyAndrio @MotoGP Lah, gw kira admin nya ngikut event ke Mandalika juga. Kalo ngikut, di Indo kan jam istirahat gitu..ðŸ¤­",yoszalvarez,"Lah, gw kira admin nya ngikut event ke Mandalika juga. Kalo ngikut, di Indo kan jam istirahat gitu..",0
581,3/20/22 20:37,@ABSetyono @PlateJohnny Kecepatan jaringan koneksi internet Mandalika di kagumi jurnalis asal Inggris. @kemkominfo,delArdian_,Kecepatan jaringan koneksi internet Mandalika di kagumi jurnalis asal Inggris.,1
582,3/20/22 20:36,Gubernur Anies Baswedan Meluncurkan Aplikasi Digital Pariwisata Pulau 1.000 di MotoGP Mandalika 2022 - Wartakota  https://t.co/kSvtYfarrp,pulautidungaisy,Gubernur Anies Baswedan Meluncurkan Aplikasi Digital Pariwisata Pulau di MotoGP Mandalika - Wartakota,0
583,3/20/22 20:36,"Perkenalkan Pulau Seribu, Disparekraf DKI Jakarta Buka Pameran di Mandalika - MOESLIM CHOICE  https://t.co/5kmko416jz",pulautidungaisy,"Perkenalkan Pulau Seribu, Disparekraf DKI Jakarta Buka Pameran di Mandalika - MOESLIM CHOICE",0
584,3/20/22 20:36,@SisiwittFrida Tolong Tanya @SBYudhoyono @SisiwittFrida  27 T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang?  SBY Resmikan Wisata Mandalika Bernilai Rp27 T  SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan 10 tahun. ,Aryprasetyo85,Tolong Tanya T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang? SBY Resmikan Wisata Mandalika Bernilai Rp27 T SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan tahun.,0
585,3/20/22 20:36,Siapa Sebenarnya Pemilik dan Pengelola Sirkuit Mandalika?  https://t.co/9YBh3Byczz,Heruandri,Siapa Sebenarnya Pemilik dan Pengelola Sirkuit Mandalika?,0
586,3/20/22 20:36,Tolong Tanya @SBYudhoyono @SisiwittFrida @RachlanNashidik  27 T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang?  SBY Resmikan Wisata Mandalika Bernilai Rp27 T  SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan 10 tahun.  https://t.co/P3UFov24nA  https://t.co/FnJZX02QdP,Aryprasetyo85,Tolong Tanya T Duwit nya kmn hasil nya apa? Apa nasib nya sama seperti Hambalang? SBY Resmikan Wisata Mandalika Bernilai Rp27 T SBY mengatakan proyek ini menelan biaya Rp27 T dgn masa pembangunan tahun.,0
587,3/20/22 20:35,"Ini pawang ujannya mandalika ngegeser awannya sampe malang - surabaya apa ya, dari siang ujan mulu",yunanalamsyah15,"Ini pawang ujannya mandalika ngegeser awannya sampe malang - surabaya apa ya, dari siang ujan mulu",0
588,3/20/22 20:35,"Pawang, pawang dan pawang itu lah yang sedang trend sekarang #pawanghujan #mandalika",XionTydza_,"Pawang, pawang dan pawang itu lah yang sedang trend sekarang",0
589,3/20/22 20:34,"@Dennysiregar7 @kumparan Biarin aja bang. Mereka marah karena GP Mandalika sukses besar, jadi gak bisa dibullyðŸ˜„ðŸ˜„",YesNkri,"Biarin aja bang. Mereka marah karena GP Mandalika sukses besar, jadi gak bisa dibully",1
590,3/20/22 20:33,"@jokowi Hhmmm...dg berhasilnya gelaran besar motogp mandalika mestinya pemerintah bisa lebih kreatif buat gelaran/festival tetap utk bangun pariwisata indonesia jd kelas dunia, tarik turis mancanegara, kenalkan indonesia ke dunia, gerakan ekonomi daerah d",Alex31829681,"Hhmmm...dg berhasilnya gelaran besar motogp mandalika mestinya pemerintah bisa lebih kreatif buat gelaran/festival tetap utk bangun pariwisata indonesia jd kelas dunia, tarik turis mancanegara, kenalkan indonesia ke dunia, gerakan ekonomi daerah dll.. Ada banyak ide, ......",1
591,3/20/22 20:32,Menteri Ketenagakerjaan Ida Fauziyah mengaku bangga saat menyaksikan langsung gelaran MotoGP Mandalika 2022 di Pertamina Mandalika International Street Circuit.  https://t.co/VdFpSSUBFs,detikcom,Menteri Ketenagakerjaan Ida Fauziyah mengaku bangga saat menyaksikan langsung gelaran MotoGP Mandalika di Pertamina Mandalika International Street Circuit.,1
592,3/20/22 20:31,"Seneng liat gp mandalika bisa sukses walopun masih banyak bgt kurangnya dan banyak yg ngedumel ini itu, tp yg penting akhirnya setelah 16taun nonton motogp bisa juga liat main di indonesia. Taun depan bisa lah ya nonton langsung",muhdafgas,"Seneng liat gp mandalika bisa sukses walopun masih banyak bgt kurangnya dan banyak yg ngedumel ini itu, tp yg penting akhirnya setelah taun nonton motogp bisa juga liat main di indonesia. Taun depan bisa lah ya nonton langsung",1
593,3/20/22 20:30,Mandalika punya cerita,Rendihrmwnmos_,Mandalika punya cerita,1
594,3/20/22 20:30,@Sendo_Hlgn @3calyst @sonnykhakim @Me_her11 fakta sejarah yang gak relevan sama motogp 2022 Mandalika wkwkwk,indigoingbanana,fakta sejarah yang gak relevan sama motogp Mandalika wkwkwk,0
595,3/20/22 20:27,"@Mentimoen Ngehype MotoGP Mandalika dari pagi, jam 3 dini hari lagi baru sempet baca threadnya om @Mentimoen  Kalo gak baca,kayak kurang hiburan aku ðŸ˜…",RiekaRanriva,"Ngehype MotoGP Mandalika dari pagi, jam dini hari lagi baru sempet baca threadnya om Kalo gak baca,kayak kurang hiburan aku",1
596,3/20/22 20:26,Sampai jumpa lagi tahun depan mandalika,sleazywizzy,Sampai jumpa lagi tahun depan mandalika,1
597,3/20/22 20:26,Gubernur NTB: Mandalika Ubah Wajah Indonesia di MataÂ Dunia  https://t.co/YhzFsbJ3n7,aktualofficial,Gubernur NTB: Mandalika Ubah Wajah Indonesia di MataDunia,1
598,3/20/22 20:25,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,trilukmann,XL Axiata Bersama Juara di Mandalika,0
599,3/20/22 20:23,"Beres udah segala mandalika hype nya,terus pertanyaan nya???  PPKM &amp",mekibananas,"Beres udah segala mandalika hype nya,terus pertanyaan nya??? PPKM &amp; jenis mandatory perjalanan yg kemarin longgar bakal bertahan atau dikembalikan ke sedia kala",0
600,3/20/22 20:22,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,rianpop,XL Axiata Bersama Juara di Mandalika,0
601,3/20/22 20:22,"Ribut pawang hujan, apa sih masalahnya?  Kalau bisa biarkan pedagang sosis dan penjual teh sisri jualan disirkuit mandalika.",Terxerah,"Ribut pawang hujan, apa sih masalahnya? Kalau bisa biarkan pedagang sosis dan penjual teh sisri jualan disirkuit mandalika.",0
602,3/20/22 20:19,nganggep Indonesia hutang pengakuan ke arab soal kemerdekaan trus apa? mandalika pindah ke Riyadh? kan ga nyambungðŸ¤£ argumen ky gini kok mau dipanjang2 in wkwkwk,indigoingbanana,nganggep Indonesia hutang pengakuan ke arab soal kemerdekaan trus apa? mandalika pindah ke Riyadh? kan ga nyambung argumen ky gini kok mau dipanjang2 in wkwkwk,2
603,3/20/22 20:18,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,setiawandi07,XL Axiata Bersama Juara di Mandalika,0
604,3/20/22 20:18,Ketua Umum Ikatan Motor Indonesia (IMI) Bambang Soesatyo menuturkan trofi untuk para pemenang MotoGP Mandalika memiliki filosofi 'obor'.  https://t.co/SxbUac5fbd,detikcom,Ketua Umum Ikatan Motor Indonesia (IMI) Bambang Soesatyo menuturkan trofi untuk para pemenang MotoGP Mandalika memiliki filosofi 'obor'.,0
605,3/20/22 20:16,"@Rudycraft666 Wong lambe ne tok sing gede. Jelek2in mandalika, bilang dananya lbh baik untuk pendidikan dr pada bangun sirkuit, ada pawang hujan di bilang syitik, bidah, tapi mereka tetep nontonðŸ¤£ðŸ¤£ Ini yg di katakan beci tapi cinta",ind_9218,"Wong lambe ne tok sing gede. Jelek2in mandalika, bilang dananya lbh baik untuk pendidikan dr pada bangun sirkuit, ada pawang hujan di bilang syitik, bidah, tapi mereka tetep nonton Ini yg di katakan beci tapi cinta",2
606,3/20/22 20:15,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika #JadiLebihBaik #JuaradiMandalika,ekofokusss,XL Axiata Bersama Juara di Mandalika,0
607,3/20/22 20:15,Hiburan hari ini: baca komen tentang pawang hujan di Mandalika ðŸ˜‚ðŸ˜‚,maguroandsake,Hiburan hari ini: baca komen tentang pawang hujan di Mandalika,0
608,3/20/22 20:13,"Ada event nih di semarang, penontonnya under 10 ribuanlah. Di cancel dong gara gara izin ga turun. TAPI event di mandalika yang notabene ada 60ribuan orang, belom lagi tek tek bengeknya, di izinkan. Wawwww tebang pilih sekaliii hukumnya ðŸ‘",fairlifesocial,"Ada event nih di semarang, penontonnya under ribuanlah. Di cancel dong gara gara izin ga turun. TAPI event di mandalika yang notabene ada ribuan orang, belom lagi tek tek bengeknya, di izinkan. Wawwww tebang pilih sekaliii hukumnya",2
609,3/20/22 20:12,@XLAxiata_Tbk XL Axiata Bersama Juara di Mandalika  #JadiLebihBaik #JuaradiMandalika,adisagna44,XL Axiata Bersama Juara di Mandalika,0
610,3/20/22 20:10,"@SIstiatuti @KADALGU82251147 @HarisAshar @__AnakKolong Satu orang di negara ini tak ada dampak berarti, kita punya penduduk berjumlah 270 juta jiwa. Hari ini satu sosok jadi sorotan saat bantu gelaran di mandalika, pawang hujan profesinya. It's work! Seru",edhi_shi,"Satu orang di negara ini tak ada dampak berarti, kita punya penduduk berjumlah juta jiwa. Hari ini satu sosok jadi sorotan saat bantu gelaran di mandalika, pawang hujan profesinya. It's work! Seru motogp. Negara butuh org2 yg beri kontribusi positif. Bukan org2 yg sibuk saja.",1
611,3/20/22 20:10,"Trending, Pawang Hujan MotoGP Mandalika Ungkap Bayaran dari MGPA/ITDC  https://t.co/VRq1FSGp9G",2020Berita,"Trending, Pawang Hujan MotoGP Mandalika Ungkap Bayaran dari MGPA/ITDC",0
612,3/20/22 20:09,Hujan di Mandalika untuk keseimbangan. Bila aspal terlalu panas akan sangat berbahaya untuk keselamatan Rider .,cimbulpamungkas,Hujan di Mandalika untuk keseimbangan. Bila aspal terlalu panas akan sangat berbahaya untuk keselamatan Rider .,1
613,3/20/22 20:06,#IndonesianGP sudah selesai. Terima kasih untuk panitia dan seluruh tim Dorna #MotoGP atas kerja kerasnya. Sampai bertemu kembali di Mandalika.,GilangPambudhi,sudah selesai. Terima kasih untuk panitia dan seluruh tim Dorna atas kerja kerasnya. Sampai bertemu kembali di Mandalika.,1
614,3/20/22 20:06,"Hanya pengkhianat, tidak suka bangsanya maju Dan setiap masa itu pasti selalu ada para pengkhianat2 itu   Teriak ""klenik memalukan di Mandalika""  Tetapi dialah orang yg tidak punya malu mencemooh bangsanya sendiri. Ini Nusantara dgn beragam kearifan lokalnya, Jati diri bangsaðŸ‡®ðŸ‡©  https://t.co/qivjP24gQj",SekarJayanti07,"Hanya pengkhianat, tidak suka bangsanya maju Dan setiap masa itu pasti selalu ada para pengkhianat2 itu Teriak ""klenik memalukan di Mandalika"" Tetapi dialah orang yg tidak punya malu mencemooh bangsanya sendiri. Ini Nusantara dgn beragam kearifan lokalnya, Jati diri bangsa",1
615,3/20/22 20:03,"Saking hype abis nya Mandalika, pw hujan dan moto GP . Sampe kelupaan Indonesia ada maaalrud Amien.",bebenyittalks,"Saking hype abis nya Mandalika, pw hujan dan moto GP . Sampe kelupaan Indonesia ada maaalrud Amien.",1
616,3/20/22 20:03,"@VIVAcoid Sependapat!  Yang saya tahu, tidak ada permasalahan mengenai pelunasan pembayaran lahan milik mayarakat yang dipakai untuk  pembangunan Sirkuit Sentul.  Berbeda dengan Mandalika.  Cc: @ridwankamil",daemon_ihsan,"Sependapat! Yang saya tahu, tidak ada permasalahan mengenai pelunasan pembayaran lahan milik mayarakat yang dipakai untuk pembangunan Sirkuit Sentul. Berbeda dengan Mandalika. Cc:",2
617,3/20/22 20:00,"Waduh! Momen Pawang Hujan Beraksi di Tengah Sirkuit Mandalika, Netizen: Yuk Bisa Yuk  Baca selengkapnya disini  https://t.co/dIJlBalmiT  #mataindonesia #pawanghujan #motogpmandalika",matamilenialID,"Waduh! Momen Pawang Hujan Beraksi di Tengah Sirkuit Mandalika, Netizen: Yuk Bisa Yuk Baca selengkapnya disini",0
618,3/20/22 19:58,SuksesðŸ‘ðŸ‘ðŸ‘ dan sekarang sirkut Mandalika lebih di bagusin lagi..,Ajialam88,Sukses dan sekarang sirkut Mandalika lebih di bagusin lagi..,1
619,3/20/22 19:58,"Kalo cuman hidup hewan juga hidup kalo cuman berkembang biak semua yang bernyawa juga berkembang biak tapi tidak semua punya cinta,  rasa,  komitmen,  kepedulian,  tanggung jawab, malu dll.  Dah gitu aja #mandalika",alan_kurniyawan,"Kalo cuman hidup hewan juga hidup kalo cuman berkembang biak semua yang bernyawa juga berkembang biak tapi tidak semua punya cinta, rasa, komitmen, kepedulian, tanggung jawab, malu dll. Dah gitu aja",0
620,3/20/22 19:58,ujan di mandalika keknya digeser ke jember deh sama mba rara,svaneng,ujan di mandalika keknya digeser ke jember deh sama mba rara,0
621,3/20/22 19:57,"Orang Jawa (Indonesia) jangan sampe hilang jiwa Jawanya ( Indonesia)  Syirik di dalam hati, bukan di lihat dari perbuatan.  Hormatilah cara Agama lain berdoa. Semua Agama memiliki cara masing masing untuk Berdoa dan Menghamba.  Dorna mandalika hujan mbak rara tidak memalukan",Boolomi1,"Orang Jawa (Indonesia) jangan sampe hilang jiwa Jawanya ( Indonesia) Syirik di dalam hati, bukan di lihat dari perbuatan. Hormatilah cara Agama lain berdoa. Semua Agama memiliki cara masing masing untuk Berdoa dan Menghamba. Dorna mandalika hujan mbak rara tidak memalukan",1
622,3/20/22 19:56,Mandalika ni betul betul tepi laut..bukanlah tempat ideal sgt..angin kuat..lepas tu skru motor senang karat.,BapakDiaLaaa,Mandalika ni betul betul tepi laut..bukanlah tempat ideal sgt..angin kuat..lepas tu skru motor senang karat.,2
623,3/20/22 19:54,"@Me_her11 Kenapa harus memalukan??bagian dari kearifan lokal knp harus jadi memalukan??Indonesia udah kenal hal begini dr lama jd gk ada yg memalukan,,adanya event motoGP di Mandalika sudah membanggakan, soal pawang hujan kok dipermasalahkan ðŸ˜…",DikalaHujan45,"Kenapa harus memalukan??bagian dari kearifan lokal knp harus jadi memalukan??Indonesia udah kenal hal begini dr lama jd gk ada yg memalukan,,adanya event motoGP di Mandalika sudah membanggakan, soal pawang hujan kok dipermasalahkan",1
624,3/20/22 19:54,Start balapan MotoGP Mandalika sempat tertunda satu jam karena hujan lebat. Fabio Quartararo pun menyibukkan diri dengan berbagai kegiatan.  https://t.co/LoRp7dJSdH,detikcom,Start balapan MotoGP Mandalika sempat tertunda satu jam karena hujan lebat. Fabio Quartararo pun menyibukkan diri dengan berbagai kegiatan.,0
625,3/20/22 19:49,Ini gue rasa hujan mandalika dialihin ke sini dah. Tiba-tiba ujan mulu padahal keknya tadi forecastingnya kagak ujan wkwkwk,sanitydose,Ini gue rasa hujan mandalika dialihin ke sini dah. Tiba-tiba ujan mulu padahal keknya tadi forecastingnya kagak ujan wkwkwk,0
626,3/20/22 19:49,"Mandalika.. Serkuitnya punya indonesia muncul dampak sebnarnya sdh terlihat si dimna secra tidak langsung mempromosikan bagian indonesia selain bali, raja ampat, dll banyak raider dunia yang mempromosikan wisata, budaya, kuliner lokal lombok kepada dunia tanpa mengeluarkan biaya",ozakmalik,"Mandalika.. Serkuitnya punya indonesia muncul dampak sebnarnya sdh terlihat si dimna secra tidak langsung mempromosikan bagian indonesia selain bali, raja ampat, dll banyak raider dunia yang mempromosikan wisata, budaya, kuliner lokal lombok kepada dunia tanpa mengeluarkan biaya",1
627,3/20/22 19:46,@Bestia23 Pembalap yg mewakili Indonesia di ajang MotoGP Mandalika... sirkuit mandalika rumah nya @Bestia23  ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Minang_cyber,Pembalap yg mewakili Indonesia di ajang MotoGP Mandalika... sirkuit mandalika rumah nya,0
628,3/20/22 19:45,@akutakadadua @RudiCarlos72 @Oshiiiiiinnn_50 @MotoGP Ada dilokasi mandalika?? Ato cuma bengong dirumah???,arirang206,Ada dilokasi mandalika?? Ato cuma bengong dirumah???,0
629,3/20/22 19:44,"@alextham878 Moto GP Mandalika sukses + Pawang Hujan, Formula E rncna pakai Pawang jenis apa ni, ada yg bisa nebakðŸ˜€ðŸ¤­",Balibond,"Moto GP Mandalika sukses + Pawang Hujan, Formula E rncna pakai Pawang jenis apa ni, ada yg bisa nebak",1
630,3/20/22 19:44,keluar venue kejebak macet di mandalika hampir 4 jam nggak gerak blas.,BernhardAwuy,keluar venue kejebak macet di mandalika hampir jam nggak gerak blas.,2
631,3/20/22 19:43,"Tak kan terlupakan, best moment #IndonesianGP #MotoGP Mandalika Sirkuit",YazidKalee21,"Tak kan terlupakan, best moment Mandalika Sirkuit",1
632,3/20/22 19:41,Pawang Hujan Sirkuit Mandalika Sempat Tak Bisa Masuk Lokasi Balapan: Harusnya WajahkuÂ Disebar  https://t.co/C35qnllS2O,TRENdotNEWS,Pawang Hujan Sirkuit Mandalika Sempat Tak Bisa Masuk Lokasi Balapan: Harusnya WajahkuDisebar,0
633,3/20/22 19:41,@ilham_dulillahh @wans_stwn @pakulakang_ @snogthenbite Tuh boneka bisa seharga jasa mbk pawang di mandalika yang 3 digit?,funky_mafia,Tuh boneka bisa seharga jasa mbk pawang di mandalika yang digit?,0
634,3/20/22 19:41,MotoGP Mandalika tahun ini lebih keren dari All England...hahaha,ronz_robu90,MotoGP Mandalika tahun ini lebih keren dari All England...hahaha,1
635,3/20/22 19:40,"@harik_galuh @TUKANGPUKUL03 @MotoGP Gue yg Indonesia aja malu anjir, pdhl info BMKG udah jelas hujan disertai petir. Lah si rara kan bilangny cm gerimis. Tuhan gak bs dia lobi. Kerjaan rara kagak beres knp pula hrs di depan pit sih, mandalika 12 hektar br",AuliaAn17899561,"Gue yg Indonesia aja malu anjir, pdhl info BMKG udah jelas hujan disertai petir. Lah si rara kan bilangny cm gerimis. Tuhan gak bs dia lobi. Kerjaan rara kagak beres knp pula hrs di depan pit sih, mandalika hektar bro tempat lain bs kali. Malu2in",2
636,3/20/22 19:40,@ABSetyono @Betzebella05 @kemkominfo @PlateJohnny Sukses Mandalika dalah kebanggan NKRI â¤ï¸  @kemkominfo @PlateJohnny,Svetlana5tar,Sukses Mandalika dalah kebanggan NKRI,1
637,3/20/22 19:38,"Gua ngarep kapan2 kalo udh kekumpul duit bs nonton langsung MotoGP, dan sekarang ad mandalika yg deket buat nonton MotoGP Jgn sampe MotoGP ga diadain di Indo lg gara2 kelakuan2 netizen &amp",Vinn___125,"Gua ngarep kapan2 kalo udh kekumpul duit bs nonton langsung MotoGP, dan sekarang ad mandalika yg deket buat nonton MotoGP Jgn sampe MotoGP ga diadain di Indo lg gara2 kelakuan2 netizen &amp; buzzer2 indo yg ga tau tempat",1
